CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
203808,0,29.0,0,3,7.0,2,2,3,5.0,1,3.0,1,3.0,1,1,0,1.0,2,25512.0
203810,0,40.0,0,3,28.0,2,1,3,6.0,1,3.0,1,8.0,0,5,0,1.0,2,24414.0
203811,0,28.0,1,1,9.0,1,2,3,4.0,0,4.0,1,3.0,0,4,1,2.0,1,20904.0
203812,0,35.0,0,1,29.0,2,2,3,5.0,1,3.0,1,3.0,1,1,1,1.0,2,24425.0
203813,1,29.0,1,3,20.0,3,0,3,4.0,1,3.0,3,5.0,1,5,1,2.0,2,28532.0
203814,0,48.0,0,1,21.0,1,2,4,4.0,1,4.0,1,2.0,0,3,0,3.0,2,24145.0
203815,0,57.0,1,3,18.0,3,1,3,5.0,1,5.0,1,6.0,0,5,0,2.0,2,24058.0
203816,0,40.0,1,1,16.0,3,2,3,4.0,1,5.0,1,3.0,0,4,1,1.0,2,23829.0
203817,0,39.0,0,1,15.0,3,1,3,5.0,1,4.0,1,3.0,1,1,1,1.0,2,20811.0
203819,1,33.0,0,1,12.0,2,1,3,2.0,0,3.0,2,5.0,1,1,0,2.0,1,21110.0
203820,0,39.0,1,1,16.0,2,2,4,4.0,0,3.0,1,4.0,0,1,1,2.0,1,23449.0
203822,0,43.0,1,3,19.0,3,2,4,4.0,1,3.0,1,5.0,1,1,0,1.0,2,23765.0
203823,1,28.0,0,2,29.0,2,1,3,5.0,0,4.0,1,3.0,0,1,1,1.0,1,21541.0
203824,0,36.0,1,3,25.0,3,2,4,4.0,1,5.0,1,2.0,0,3,0,1.0,2,20822.0
203825,0,29.0,0,1,23.0,3,2,3,4.0,0,3.0,2,3.0,0,3,0,1.0,1,20822.0
203826,0,32.0,0,1,10.0,3,2,3,4.0,0,5.0,1,3.0,1,1,0,1.0,1,21743.0
203827,0,37.0,0,1,16.0,2,2,4,2.0,0,4.0,1,3.0,0,5,1,1.0,1,21488.0
203828,0,35.0,1,3,7.0,3,2,3,4.0,3,3.0,3,3.0,0,5,1,1.0,3,28566.0
203829,0,35.0,1,3,20.0,3,2,3,4.0,3,3.0,1,3.0,0,1,1,2.0,3,27306.0
203830,0,27.0,1,1,7.0,3,2,4,4.0,0,5.0,3,2.0,0,5,1,3.0,1,21545.0
203831,0,30.0,1,1,7.0,2,2,3,4.0,1,5.0,1,2.0,0,3,1,1.0,2,24051.0
203832,0,33.0,0,1,22.0,3,1,3,4.0,1,3.0,1,7.0,0,3,0,2.0,2,25345.0
203833,0,32.0,0,1,7.0,2,2,3,6.0,1,5.0,1,3.0,0,1,1,2.0,2,23681.0
203834,1,29.0,1,1,24.0,1,2,3,5.0,0,3.0,1,7.0,0,3,0,2.0,1,21045.0
203835,0,39.0,1,3,7.0,2,2,3,5.0,0,5.0,3,6.0,0,3,0,2.0,1,21536.0
203836,0,36.0,1,3,14.0,2,1,3,4.0,1,3.0,1,3.0,1,4,1,2.0,2,23882.0
203837,0,28.0,1,3,16.0,3,2,3,4.0,1,3.0,3,3.0,0,1,0,2.0,2,22783.0
203838,0,33.0,1,1,12.0,2,2,3,5.0,1,3.0,3,2.0,0,1,0,2.0,2,28357.0
203839,1,32.0,0,3,33.0,3,2,4,4.0,1,3.0,1,3.0,1,3,0,2.0,2,24295.0
203840,1,54.0,1,3,31.0,2,2,4,4.0,3,5.0,2,8.0,1,3,1,3.0,3,29126.0
203841,0,55.0,1,1,16.0,2,1,4,4.0,1,3.0,1,5.0,0,5,0,2.0,2,21575.0
203842,0,34.0,0,1,14.0,2,2,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,24646.0
203843,0,44.0,1,1,18.0,2,2,2,4.0,3,3.0,1,3.0,0,1,1,1.0,3,26188.0
203844,0,39.0,0,2,7.0,2,2,3,4.0,0,4.0,1,2.0,1,1,1,2.0,1,21669.0
203847,0,40.0,1,3,22.0,3,2,4,4.0,4,5.0,2,2.0,0,1,1,3.0,0,32019.0
203848,0,43.0,0,1,30.0,2,2,3,5.0,1,3.0,3,3.0,0,3,1,2.0,2,23010.0
203849,0,32.0,0,1,17.0,3,1,3,4.0,3,3.0,1,6.0,0,1,1,2.0,3,29709.0
203850,0,55.0,1,1,17.0,3,1,4,4.0,1,5.0,3,8.0,1,1,0,1.0,2,23118.0
203851,0,25.0,1,1,7.0,2,2,3,5.0,1,3.0,3,3.0,0,3,1,2.0,2,23295.0
203852,0,24.0,1,1,19.0,2,2,4,4.0,0,3.0,3,3.0,0,5,1,1.0,1,21325.0
203853,0,41.0,0,1,18.0,1,1,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,25001.0
203854,0,41.0,1,3,9.0,3,1,4,4.0,1,4.0,1,5.0,0,3,1,2.0,2,24355.0
203855,0,26.0,1,2,9.0,2,1,3,4.0,0,4.0,1,6.0,0,4,0,1.0,1,20865.0
203856,0,31.0,1,1,7.0,3,2,4,4.0,0,4.0,1,3.0,0,5,0,2.0,1,22426.0
203857,0,26.0,1,1,9.0,2,2,3,4.0,0,3.0,1,8.0,1,5,0,1.0,1,22655.0
203858,0,48.0,1,1,32.0,3,2,3,4.0,3,3.0,3,4.0,0,3,1,1.0,3,27311.0
203859,0,34.0,0,1,7.0,3,2,3,5.0,0,3.0,1,3.0,0,3,0,1.0,1,20686.0
203860,0,39.0,1,3,7.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,2.0,2,23118.0
203861,0,32.0,1,3,9.0,2,2,3,4.0,0,3.0,1,2.0,0,4,1,1.0,1,21745.0
203862,0,39.0,0,1,13.0,2,2,4,5.0,1,3.0,1,4.0,0,4,1,2.0,2,23999.0
203863,0,43.0,1,1,25.0,2,2,3,4.0,1,5.0,1,8.0,1,1,0,1.0,2,24088.0
203864,0,42.0,1,1,7.0,2,2,4,4.0,0,3.0,1,5.0,0,1,0,1.0,1,21460.0
203865,0,48.0,0,1,7.0,3,1,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0
203866,0,36.0,1,1,18.0,3,2,3,4.0,0,3.0,1,2.0,1,5,0,1.0,1,21338.0
203867,0,23.0,1,1,7.0,2,2,4,4.0,0,3.0,3,2.0,0,3,0,3.0,1,22053.0
203868,0,36.0,1,1,16.0,3,2,3,4.0,1,3.0,3,3.0,0,4,0,2.0,2,23776.0
203869,0,34.0,1,1,22.0,3,1,4,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23556.0
203870,0,33.0,1,1,36.0,2,1,3,5.0,0,4.0,3,3.0,0,3,1,1.0,1,21515.0
203871,0,41.0,1,1,7.0,2,2,3,4.0,0,3.0,1,2.0,0,1,0,1.0,1,21084.0
203872,0,33.0,1,3,7.0,3,2,4,5.0,0,4.0,1,2.0,0,1,0,3.0,1,20947.0
203873,0,40.0,1,1,31.0,2,2,3,4.0,1,3.0,3,2.0,0,4,1,1.0,2,22786.0
203874,0,39.0,1,1,17.0,3,1,3,6.0,3,3.0,1,5.0,0,1,1,2.0,3,31884.0
203875,0,33.0,1,3,7.0,3,1,3,4.0,3,3.0,1,3.0,0,5,1,1.0,3,29100.0
203876,0,38.0,1,1,17.0,2,1,3,2.0,3,3.0,1,3.0,1,1,0,2.0,3,32422.0
203877,0,26.0,1,3,15.0,2,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23585.0
203878,0,53.0,0,3,127.0,2,2,3,4.0,0,3.0,1,4.0,0,1,1,2.0,1,22160.0
203879,0,45.0,1,1,7.0,3,2,3,4.0,0,3.0,2,8.0,1,4,0,2.0,1,21114.0
203880,0,22.0,1,3,12.0,3,2,3,4.0,0,5.0,2,3.0,1,1,1,1.0,1,21058.0
203882,1,24.0,0,3,16.0,3,2,3,4.0,0,5.0,1,3.0,0,5,1,1.0,1,20468.0
203883,0,37.0,1,3,10.0,3,1,4,5.0,3,3.0,1,2.0,0,3,1,1.0,3,26322.0
203884,0,37.0,0,1,11.0,2,1,4,4.0,1,4.0,1,2.0,0,3,1,2.0,2,23809.0
203885,0,57.0,0,1,7.0,2,2,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,24984.0
203886,1,30.0,1,1,7.0,3,2,3,4.0,0,3.0,1,2.0,1,3,1,1.0,1,23465.0
203888,1,57.0,1,1,14.0,1,2,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,21017.0
203889,0,42.0,1,1,35.0,2,1,3,5.0,4,4.0,1,2.0,0,5,1,2.0,0,32248.0
203890,0,35.0,1,3,35.0,3,1,4,5.0,1,3.0,1,3.0,0,5,1,1.0,2,25390.0
203891,0,37.0,0,3,22.0,3,2,3,6.0,1,3.0,1,3.0,0,1,1,1.0,2,24084.0
203892,0,42.0,1,3,10.0,2,2,3,5.0,1,4.0,1,4.0,0,3,0,2.0,2,27616.0
203893,0,33.0,1,1,9.0,1,2,4,4.0,0,5.0,2,3.0,0,1,1,2.0,1,21117.0
203894,0,36.0,1,2,33.0,2,0,3,4.0,3,3.0,3,3.0,1,1,1,1.0,3,27515.0
203895,0,39.0,1,3,17.0,2,1,4,4.0,1,3.0,1,3.0,0,4,0,3.0,2,24021.0
203896,1,51.0,0,3,7.0,2,2,4,4.0,1,3.0,1,2.0,0,3,1,2.0,2,25406.0
203897,0,37.0,1,3,18.0,3,1,4,5.0,1,3.0,1,6.0,0,1,1,2.0,2,25330.0
203898,0,46.0,1,3,27.0,2,1,3,4.0,1,3.0,3,2.0,0,1,1,1.0,2,23528.0
203899,0,41.0,1,1,9.0,2,2,3,5.0,0,3.0,3,4.0,0,5,0,2.0,1,21487.0
203900,0,36.0,0,1,25.0,2,2,4,4.0,1,3.0,1,3.0,1,3,1,1.0,2,24367.0
203901,0,41.0,1,1,9.0,3,1,4,4.0,0,3.0,1,4.0,0,1,1,2.0,1,20679.0
203902,0,36.0,1,1,7.0,2,1,4,6.0,0,3.0,1,3.0,0,3,0,2.0,1,21655.0
203903,0,30.0,1,1,20.0,2,2,3,5.0,1,4.0,1,6.0,1,4,1,1.0,2,22703.0
203904,0,30.0,1,1,35.0,3,1,4,5.0,0,5.0,3,3.0,0,1,0,2.0,1,22463.0
203905,1,51.0,1,3,35.0,3,2,3,5.0,3,5.0,1,6.0,1,5,0,1.0,3,29532.0
203906,0,40.0,1,3,31.0,3,1,3,5.0,4,3.0,1,2.0,0,1,1,2.0,0,30709.0
203907,0,32.0,0,1,12.0,3,2,4,4.0,1,5.0,2,2.0,0,1,0,3.0,2,28614.0
203908,0,27.0,1,3,12.0,2,1,2,5.0,0,3.0,3,2.0,0,1,0,1.0,1,21644.0
203909,0,37.0,0,1,30.0,3,2,3,2.0,1,3.0,1,6.0,0,3,0,1.0,2,21249.0
203910,0,40.0,1,1,13.0,3,2,3,5.0,3,5.0,1,6.0,0,4,1,1.0,3,28669.0
203911,0,28.0,1,1,11.0,2,2,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0
203912,0,50.0,0,3,9.0,3,2,4,5.0,1,4.0,1,4.0,0,3,1,3.0,2,24068.0
203913,0,35.0,1,1,15.0,3,2,3,2.0,1,3.0,1,4.0,0,3,0,2.0,2,23082.0
203914,1,42.0,1,3,7.0,2,0,4,4.0,1,3.0,3,2.0,1,4,0,3.0,2,24671.0
203915,0,50.0,0,1,15.0,2,2,4,5.0,1,4.0,1,3.0,0,1,0,1.0,2,23808.0
203916,1,38.0,1,1,9.0,2,2,4,5.0,0,3.0,2,8.0,1,3,0,3.0,1,20768.0
203917,0,34.0,0,1,10.0,2,1,3,4.0,0,3.0,1,3.0,1,1,1,2.0,1,21587.0
203918,0,28.0,1,1,9.0,3,2,3,4.0,0,4.0,1,2.0,0,5,1,2.0,1,22146.0
203919,0,33.0,0,1,9.0,2,2,4,4.0,0,3.0,3,2.0,0,3,1,2.0,1,21746.0
203920,0,60.0,1,1,10.0,3,1,3,2.0,0,5.0,1,6.0,1,1,0,2.0,1,21348.0
203921,0,31.0,1,1,31.0,2,2,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21371.0
203922,0,39.0,0,1,30.0,2,2,3,5.0,3,3.0,3,2.0,0,3,1,1.0,3,28204.0
203923,0,37.0,1,1,34.0,3,2,4,4.0,1,3.0,1,8.0,0,3,0,1.0,2,23915.0
203924,0,36.0,1,1,23.0,3,2,3,2.0,0,4.0,1,2.0,0,4,1,2.0,1,21104.0
203925,0,30.0,1,1,22.0,2,1,3,5.0,1,3.0,3,2.0,1,1,1,2.0,2,22871.0
203926,0,32.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21589.0
203927,0,35.0,1,1,26.0,3,2,4,4.0,0,3.0,1,2.0,0,3,0,1.0,1,21339.0
203928,1,29.0,1,1,31.0,2,2,3,5.0,0,3.0,2,7.0,1,1,0,1.0,1,20706.0
203929,0,30.0,1,1,28.0,2,1,3,2.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0
203930,0,33.0,1,1,12.0,2,2,4,2.0,0,4.0,1,2.0,1,1,1,3.0,1,21976.0
203931,0,23.0,0,1,23.0,3,2,4,2.0,0,3.0,1,3.0,1,3,0,3.0,1,21613.0
203932,0,54.0,1,3,9.0,2,1,4,5.0,4,3.0,1,4.0,0,3,0,1.0,0,34105.0
203933,0,39.0,1,1,9.0,2,2,3,4.0,0,3.0,3,7.0,1,1,0,1.0,1,22622.0
203934,0,25.0,0,1,18.0,2,1,4,2.0,1,3.0,1,2.0,0,5,0,2.0,2,22689.0
203935,1,37.0,1,3,16.0,2,2,3,5.0,0,5.0,3,2.0,0,1,0,1.0,1,22085.0
203936,0,35.0,1,1,14.0,2,1,3,4.0,3,4.0,2,2.0,0,5,0,1.0,3,30672.0
203938,1,35.0,1,1,13.0,3,2,3,4.0,0,5.0,3,4.0,0,4,0,1.0,1,21638.0
203940,1,33.0,0,1,23.0,2,1,4,6.0,0,5.0,3,3.0,1,4,0,1.0,1,22597.0
203941,0,43.0,1,3,15.0,3,2,3,4.0,1,4.0,1,2.0,0,3,1,1.0,2,25503.0
203942,0,45.0,1,1,14.0,3,1,3,5.0,3,3.0,1,5.0,0,4,0,1.0,3,28926.0
203944,0,34.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,3,0,3.0,1,21174.0
203945,0,45.0,1,1,17.0,2,2,3,4.0,1,3.0,1,4.0,1,3,0,2.0,2,25143.0
203946,0,31.0,1,1,16.0,3,2,3,5.0,0,3.0,2,3.0,0,4,0,2.0,1,20884.0
203947,1,40.0,1,3,12.0,1,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,20764.0
203948,1,25.0,1,1,7.0,3,2,4,4.0,0,3.0,1,4.0,1,3,0,3.0,1,20971.0
203949,0,44.0,1,1,9.0,3,1,4,2.0,0,3.0,1,3.0,0,1,1,3.0,1,21323.0
203950,1,51.0,1,3,10.0,3,2,3,5.0,0,3.0,1,3.0,1,4,1,2.0,1,21361.0
203951,0,36.0,1,3,9.0,3,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,20692.0
203952,0,37.0,1,1,12.0,2,1,3,5.0,0,5.0,1,2.0,1,1,1,2.0,1,22097.0
203953,0,34.0,0,3,7.0,2,1,3,2.0,1,5.0,1,4.0,0,3,0,2.0,2,24054.0
203954,0,36.0,1,1,11.0,2,2,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20629.0
203955,0,28.0,1,1,9.0,2,1,3,4.0,0,5.0,1,3.0,0,3,1,2.0,1,21019.0
203956,1,27.0,1,1,32.0,2,2,3,6.0,0,3.0,2,3.0,0,1,0,1.0,1,20971.0
203957,0,28.0,0,3,15.0,2,2,3,4.0,3,3.0,3,3.0,0,1,1,1.0,3,27404.0
203958,0,31.0,0,1,7.0,3,1,3,4.0,1,3.0,3,3.0,0,3,1,1.0,2,22689.0
203959,1,42.0,1,1,19.0,1,1,3,4.0,2,3.0,1,3.0,0,4,1,2.0,4,38223.0
203960,0,35.0,0,3,30.0,3,2,4,4.0,1,3.0,3,2.0,0,5,0,2.0,2,23246.0
203961,0,38.0,1,1,26.0,2,2,4,4.0,0,4.0,1,6.0,0,4,0,2.0,1,21700.0
203962,0,47.0,0,3,12.0,3,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,24450.0
203963,0,36.0,1,1,15.0,2,2,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,20947.0
203964,1,49.0,1,1,7.0,2,2,4,5.0,3,3.0,3,2.0,1,5,0,1.0,3,24059.0
203965,1,29.0,1,1,12.0,1,2,3,4.0,0,3.0,3,3.0,1,1,0,1.0,1,22119.0
203966,0,45.0,1,3,7.0,3,1,4,4.0,1,5.0,1,7.0,1,1,1,2.0,2,24132.0
203967,0,36.0,0,1,18.0,3,2,4,5.0,3,5.0,1,4.0,1,5,1,3.0,3,28562.0
203968,0,27.0,1,3,30.0,3,1,3,5.0,1,3.0,1,2.0,1,1,0,1.0,2,22835.0
203969,0,34.0,0,1,7.0,2,1,4,4.0,3,3.0,2,3.0,1,1,1,1.0,3,32136.0
203970,0,36.0,0,3,6.0,2,2,4,4.0,3,5.0,1,3.0,0,4,0,1.0,3,27747.0
203971,0,36.0,1,1,30.0,3,1,2,4.0,0,5.0,1,5.0,1,4,0,1.0,1,22692.0
203972,0,32.0,1,1,14.0,2,2,3,4.0,1,3.0,1,5.0,0,3,0,2.0,2,24593.0
203973,0,38.0,1,1,7.0,2,2,3,5.0,1,3.0,1,3.0,0,5,0,1.0,2,24671.0
203974,0,33.0,1,1,7.0,3,2,3,4.0,1,3.0,1,3.0,1,4,1,2.0,2,24840.0
203975,0,39.0,0,1,36.0,2,1,3,4.0,1,3.0,2,3.0,0,3,1,1.0,2,21084.0
203977,0,60.0,1,3,32.0,2,0,5,4.0,3,5.0,3,2.0,0,3,1,2.0,3,26315.0
203978,0,37.0,1,1,15.0,1,1,3,4.0,3,3.0,1,3.0,0,4,1,1.0,3,28774.0
203979,0,56.0,1,1,15.0,3,1,3,4.0,4,3.0,1,4.0,1,3,1,2.0,0,33434.0
203980,0,37.0,0,1,18.0,2,2,4,5.0,1,4.0,3,3.0,0,4,1,2.0,2,25177.0
203981,0,46.0,1,1,14.0,2,2,3,4.0,3,5.0,1,4.0,0,3,0,1.0,3,28402.0
203982,0,36.0,0,1,7.0,3,2,4,4.0,0,5.0,1,6.0,0,1,0,2.0,1,20872.0
203983,1,37.0,1,1,16.0,3,2,4,5.0,0,3.0,1,2.0,1,1,1,3.0,1,22066.0
203984,0,60.0,0,3,7.0,2,0,3,5.0,1,3.0,3,2.0,0,5,1,1.0,2,24151.0
203985,0,30.0,1,1,9.0,2,2,4,4.0,0,4.0,1,2.0,0,4,1,1.0,1,21381.0
203986,0,32.0,1,1,7.0,3,2,3,4.0,0,4.0,2,3.0,0,3,1,1.0,1,21179.0
203987,0,33.0,1,1,7.0,2,2,4,4.0,1,4.0,1,3.0,0,3,1,1.0,2,24898.0
203988,0,37.0,1,1,13.0,2,1,3,2.0,0,3.0,1,5.0,0,1,0,1.0,1,21716.0
203989,0,32.0,1,1,15.0,2,1,4,4.0,1,3.0,3,3.0,0,5,1,3.0,2,23102.0
203990,0,36.0,1,3,7.0,3,2,3,5.0,1,5.0,3,2.0,0,1,1,2.0,2,22990.0
203991,0,46.0,1,1,13.0,2,2,3,4.0,3,5.0,1,6.0,1,3,1,2.0,3,31923.0
203992,0,38.0,1,1,14.0,3,2,2,4.0,3,3.0,2,6.0,0,1,0,1.0,3,32342.0
203993,0,47.0,1,2,12.0,3,2,4,4.0,1,4.0,1,2.0,1,5,1,3.0,2,23699.0
203994,0,31.0,1,1,7.0,2,2,3,5.0,1,3.0,1,3.0,1,1,1,2.0,2,23804.0
203995,0,36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
203996,0,56.0,1,3,7.0,2,2,4,4.0,3,3.0,1,5.0,0,1,0,3.0,3,28917.0
203997,0,39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,1,0,3.0,2,24007.0
203998,0,35.0,1,1,7.0,3,2,4,4.0,1,4.0,1,3.0,0,5,1,3.0,2,23003.0
203999,0,57.0,1,1,14.0,2,2,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0
204000,0,24.0,1,3,9.0,1,2,4,4.0,0,5.0,1,5.0,0,3,1,3.0,1,21000.0
204001,0,52.0,1,1,16.0,2,2,4,4.0,0,3.0,1,5.0,0,3,1,1.0,1,20753.0
204002,0,31.0,1,1,9.0,2,2,5,5.0,1,3.0,1,3.0,0,4,1,2.0,2,22830.0
204003,1,47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,1,3.0,3,28297.0
204004,0,41.0,0,1,7.0,2,2,4,5.0,4,4.0,1,3.0,0,1,1,2.0,0,32181.0
204005,0,52.0,1,3,28.0,3,2,4,4.0,1,3.0,3,2.0,1,5,0,3.0,2,24119.0
204006,0,31.0,1,3,11.0,3,1,4,5.0,1,4.0,1,3.0,1,3,1,1.0,2,23887.0
204007,0,47.0,0,1,7.0,3,2,3,5.0,3,5.0,1,4.0,1,1,1,2.0,3,29351.0
204008,0,33.0,1,3,13.0,3,2,3,4.0,1,3.0,3,3.0,0,5,1,2.0,2,23688.0
204009,0,55.0,1,1,9.0,1,1,3,4.0,3,3.0,1,2.0,0,4,0,1.0,3,32227.0
204010,0,25.0,1,3,10.0,2,1,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23677.0
204011,0,29.0,0,3,11.0,3,2,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22899.0
204012,0,59.0,1,3,17.0,3,2,3,4.0,4,3.0,2,2.0,0,3,0,2.0,0,32550.0
204013,0,45.0,0,1,30.0,3,2,4,4.0,1,4.0,1,6.0,0,3,0,2.0,2,20720.0
204014,1,38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,1,0,3.0,1,20751.0
204015,0,33.0,1,1,7.0,2,2,4,4.0,0,5.0,3,3.0,0,1,0,2.0,1,21634.0
204016,1,21.0,0,1,13.0,2,1,4,5.0,0,3.0,3,3.0,1,1,0,1.0,1,21604.0
204017,0,35.0,1,1,13.0,2,1,3,4.0,1,3.0,3,3.0,0,3,0,1.0,2,23487.0
204018,0,38.0,0,1,9.0,2,2,4,5.0,1,3.0,1,7.0,0,1,1,3.0,2,23841.0
204021,1,26.0,1,3,12.0,3,2,3,5.0,1,3.0,3,3.0,1,3,0,2.0,2,24422.0
204022,0,26.0,1,1,14.0,3,2,4,5.0,0,3.0,1,3.0,0,1,0,3.0,1,21567.0
204023,0,23.0,1,1,22.0,3,1,3,4.0,0,3.0,3,3.0,0,1,1,2.0,1,21549.0
204024,0,52.0,0,1,7.0,3,0,2,5.0,3,5.0,3,5.0,0,1,1,1.0,3,26162.0
204025,1,35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,1.0,2,24752.0
204027,0,25.0,1,1,25.0,2,2,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,21452.0
204028,0,35.0,1,1,13.0,2,1,3,5.0,1,4.0,1,8.0,0,3,1,1.0,2,23183.0
204029,0,38.0,1,3,10.0,2,2,3,4.0,3,3.0,3,4.0,0,3,0,2.0,3,26106.0
204030,0,35.0,1,1,12.0,3,1,3,5.0,3,5.0,2,4.0,0,1,1,2.0,3,30309.0
204031,0,37.0,0,3,18.0,1,1,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0
204032,0,37.0,1,1,10.0,2,1,3,4.0,0,3.0,1,7.0,0,1,0,2.0,1,21513.0
204034,0,31.0,0,1,30.0,2,2,4,6.0,0,3.0,1,3.0,0,3,0,1.0,1,21291.0
204035,0,34.0,0,3,29.0,3,2,4,4.0,1,4.0,1,2.0,0,1,0,1.0,2,24824.0
204036,1,57.0,1,1,21.0,2,1,4,4.0,0,4.0,1,2.0,1,5,1,1.0,1,23641.0
204037,0,52.0,1,1,13.0,2,2,3,4.0,2,3.0,2,2.0,0,5,1,2.0,4,38215.0
204038,1,32.0,1,3,13.0,2,2,4,6.0,1,3.0,1,6.0,1,3,0,3.0,2,24850.0
204039,0,27.0,1,1,13.0,2,1,3,5.0,0,4.0,1,3.0,0,3,1,2.0,1,21046.0
204040,1,59.0,1,1,30.0,3,1,4,4.0,3,3.0,1,3.0,0,3,1,1.0,3,28990.0
204041,1,20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,1,1,1.0,1,20353.0
204042,0,23.0,1,1,9.0,1,2,4,4.0,0,3.0,1,2.0,0,5,1,1.0,1,21201.0
204043,0,50.0,1,1,27.0,3,1,4,4.0,1,5.0,1,3.0,0,1,1,1.0,2,25245.0
204044,0,44.0,0,1,35.0,3,1,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0
204045,0,51.0,0,3,19.0,3,0,4,4.0,3,3.0,3,6.0,0,5,1,3.0,3,27886.0
204046,1,32.0,1,3,27.0,2,1,4,6.0,1,3.0,1,5.0,1,3,0,3.0,2,23237.0
204047,0,42.0,1,3,16.0,2,2,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0
204048,0,27.0,1,2,32.0,2,1,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,21620.0
204049,0,37.0,1,1,13.0,3,2,3,4.0,1,4.0,1,8.0,0,4,0,2.0,2,23619.0
204050,1,52.0,0,1,15.0,2,2,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0
204051,0,40.0,1,3,11.0,2,1,3,5.0,1,3.0,1,6.0,0,5,1,2.0,2,24580.0
204052,0,26.0,1,3,35.0,2,2,3,5.0,1,3.0,1,4.0,0,4,1,2.0,2,27317.0
204053,0,31.0,1,2,16.0,2,2,3,4.0,1,3.0,1,2.0,1,3,1,2.0,2,25025.0
204054,1,33.0,1,1,16.0,3,1,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0
204055,0,46.0,1,1,36.0,3,2,3,4.0,0,3.0,3,7.0,0,1,1,1.0,1,22130.0
204056,0,39.0,1,1,10.0,1,1,3,4.0,1,3.0,3,5.0,1,5,1,1.0,2,22995.0
204057,0,31.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,1,1,3.0,1,21310.0
204058,0,33.0,0,3,16.0,3,2,3,6.0,1,3.0,1,2.0,0,1,0,2.0,2,23346.0
204059,0,31.0,1,1,12.0,1,1,3,4.0,0,5.0,1,7.0,0,5,0,2.0,1,21882.0
204060,0,31.0,1,1,9.0,3,2,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0
204062,0,42.0,1,1,16.0,2,2,4,4.0,0,5.0,1,4.0,0,1,0,1.0,1,20916.0
204063,0,20.0,1,1,10.0,3,1,4,4.0,0,4.0,2,3.0,0,3,1,1.0,1,20161.0
204064,0,41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24283.0
204065,0,36.0,1,3,7.0,3,2,4,4.0,3,4.0,1,3.0,0,4,0,1.0,3,25973.0
204066,0,54.0,1,3,13.0,3,2,3,4.0,1,3.0,1,4.0,1,5,0,2.0,2,20984.0
204067,0,46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0
204068,0,33.0,0,3,15.0,3,0,3,4.0,3,3.0,3,3.0,0,4,1,2.0,3,27676.0
204069,0,30.0,0,1,7.0,1,2,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,22997.0
204070,0,52.0,1,1,14.0,3,2,3,5.0,1,3.0,1,4.0,0,3,1,2.0,2,24810.0
